"accno","tran_dtm","amt","tr_code"
100146,2009-09-25 00:00:00,821367,L2
100147,2009-09-26 00:00:00,84652,D1
100148,2009-09-27 00:00:00,740521,D2
100149,2009-09-28 00:00:00,752661,D1
100150,2009-09-29 00:00:00,95512,L2
100151,2009-09-30 00:00:00,561647,D1
100152,2009-10-01 00:00:00,277000,L2
100153,2009-10-02 00:00:00,172764,D1
100154,2009-10-03 00:00:00,237496,D3
100155,2009-10-04 00:00:00,108005,D2
100156,2009-10-05 00:00:00,557738,D2
100157,2009-10-06 00:00:00,451522,D2
100158,2009-10-07 00:00:00,682725,L3
100159,2009-10-08 00:00:00,579479,D2
100160,2009-10-09 00:00:00,292883,L1
100161,2009-10-10 00:00:00,290241,D1
100162,2009-10-11 00:00:00,114669,D2
100163,2009-10-12 00:00:00,857553,D1
100164,2009-10-13 00:00:00,962647,D3
100165,2009-10-14 00:00:00,434692,L3
100166,2009-10-15 00:00:00,956455,L1
100167,2009-10-16 00:00:00,581016,L3
100168,2009-10-17 00:00:00,284097,L1
100169,2009-10-18 00:00:00,591173,L1
100170,2009-10-19 00:00:00,661184,L2
100171,2009-10-20 00:00:00,326602,D2
100172,2009-10-21 00:00:00,82860,D2
100173,2009-10-22 00:00:00,912445,D2
100174,2009-10-23 00:00:00,186507,L2
100175,2009-10-24 00:00:00,722289,D2
100176,2009-10-25 00:00:00,45930,L1
100177,2009-10-26 00:00:00,358718,L1
100178,2009-10-27 00:00:00,987077,D1
100179,2009-10-28 00:00:00,816118,D2
100180,2009-10-29 00:00:00,903301,L2
100181,2009-10-30 00:00:00,836152,D3
100182,2009-10-31 00:00:00,565574,D2
100183,2009-11-01 00:00:00,640345,D1
100184,2009-11-02 00:00:00,231116,D1
100185,2009-11-03 00:00:00,207205,D2
100186,2009-11-04 00:00:00,305530,D2
100187,2009-11-05 00:00:00,23821,L3
100188,2009-11-06 00:00:00,987593,D2
100189,2009-11-07 00:00:00,704348,D2
100190,2009-11-08 00:00:00,955578,D3
100191,2009-11-09 00:00:00,190585,D3
100192,2009-11-10 00:00:00,714469,L2
100193,2009-11-11 00:00:00,389485,L2
100194,2009-11-12 00:00:00,640139,D2
100195,2009-11-13 00:00:00,632751,D2
100196,2009-11-14 00:00:00,882010,L3
100197,2009-11-15 00:00:00,696137,L1
100198,2009-11-16 00:00:00,332119,D3
100199,2009-11-17 00:00:00,376623,D3
100200,2009-11-18 00:00:00,958597,D2
100001,2009-11-19 00:00:00,628111,D2
100002,2009-11-20 00:00:00,224104,L3
100003,2009-11-21 00:00:00,447019,L3
100004,2009-11-22 00:00:00,34528,L3
100005,2009-11-23 00:00:00,870538,D2
100006,2009-11-24 00:00:00,674220,D1
100007,2009-11-25 00:00:00,692657,D2
100008,2009-11-26 00:00:00,32963,D2
100009,2009-11-27 00:00:00,759024,D2
100010,2009-11-28 00:00:00,144919,L2
100011,2009-11-29 00:00:00,161708,L2
100012,2009-11-30 00:00:00,581363,D3
100013,2009-12-01 00:00:00,733323,D3
100014,2009-12-02 00:00:00,979643,L3
100015,2009-12-03 00:00:00,855608,L1
100016,2009-12-04 00:00:00,338482,D2
100017,2009-12-05 00:00:00,763474,L1
100018,2009-12-06 00:00:00,853483,D3
100019,2009-12-07 00:00:00,286158,D2
100020,2009-12-08 00:00:00,404032,D2
100021,2009-12-09 00:00:00,628831,D3
100022,2009-12-10 00:00:00,823833,D1
100023,2009-12-11 00:00:00,707447,L1
100024,2009-12-12 00:00:00,366257,L2
100025,2009-12-13 00:00:00,959135,D1
100026,2009-12-14 00:00:00,25797,D2
100027,2009-12-15 00:00:00,696224,L2
100028,2009-12-16 00:00:00,753775,D2
100029,2009-12-17 00:00:00,41804,D2
100030,2009-12-18 00:00:00,509105,L3
100031,2009-12-19 00:00:00,453571,D2
100032,2009-12-20 00:00:00,101671,L3
100033,2009-12-21 00:00:00,241383,D1
100034,2009-12-22 00:00:00,812602,D2
100035,2009-12-23 00:00:00,739801,D2
100036,2009-12-24 00:00:00,841566,L1
100037,2009-12-25 00:00:00,929016,L1
100038,2009-12-26 00:00:00,286524,D1
100039,2009-12-27 00:00:00,905123,D2
100040,2009-12-28 00:00:00,225111,D2
100041,2009-12-29 00:00:00,824826,D2
100042,2009-12-30 00:00:00,900977,D2
100043,2009-12-31 00:00:00,986269,L2
100044,2010-01-01 00:00:00,285524,L1
100045,2010-01-02 00:00:00,256532,L2
100046,2010-01-03 00:00:00,224114,D2
100047,2010-01-04 00:00:00,658128,D2
100048,2010-01-05 00:00:00,678619,D3
100049,2010-01-06 00:00:00,657467,L3
100050,2010-01-07 00:00:00,189124,L2
100051,2010-01-08 00:00:00,237952,D3
100052,2010-01-09 00:00:00,524549,D2
100053,2010-01-10 00:00:00,584577,L1
100054,2010-01-11 00:00:00,886010,L2
100055,2010-01-12 00:00:00,408781,D2
100056,2010-01-13 00:00:00,205190,D2
100057,2010-01-14 00:00:00,982480,D2
100058,2010-01-15 00:00:00,375655,L1
100059,2010-01-16 00:00:00,777973,L3
100060,2010-01-17 00:00:00,776934,L2
100061,2010-01-18 00:00:00,238070,D1
100062,2010-01-19 00:00:00,261901,L2
100063,2010-01-20 00:00:00,661208,D2
100064,2010-01-21 00:00:00,104291,D2
100065,2010-01-22 00:00:00,963162,D3
100066,2010-01-23 00:00:00,933903,D2
100067,2010-01-24 00:00:00,577584,L3
100068,2010-01-25 00:00:00,556165,D2
100069,2010-01-26 00:00:00,495604,D2
100070,2010-01-27 00:00:00,693706,L1
100071,2010-01-28 00:00:00,982832,D2
100072,2010-01-29 00:00:00,663140,D2
100073,2010-01-30 00:00:00,776806,D2
100074,2010-01-31 00:00:00,202315,D1
100075,2010-02-01 00:00:00,411271,D2
100076,2010-02-02 00:00:00,124500,L1
100077,2010-02-03 00:00:00,2721,L1
100078,2010-02-04 00:00:00,322614,D3
100079,2010-02-05 00:00:00,589874,D2
100080,2010-02-06 00:00:00,660291,L3
100081,2010-02-07 00:00:00,841974,L1
100082,2010-02-08 00:00:00,934084,D1
100083,2010-02-09 00:00:00,704881,D2
100084,2010-02-10 00:00:00,354171,D1
100085,2010-02-11 00:00:00,628730,D2
100086,2010-02-12 00:00:00,997853,D2
100087,2010-02-13 00:00:00,41281,L1
100088,2010-02-14 00:00:00,64223,L1
100089,2010-02-15 00:00:00,598926,L2
100090,2010-02-16 00:00:00,454776,L3
100091,2010-02-17 00:00:00,166844,L1
100092,2010-02-18 00:00:00,552997,L3
100093,2010-02-19 00:00:00,125691,D2
100094,2010-02-20 00:00:00,98402,L1
100095,2010-02-21 00:00:00,347079,D1
100096,2010-02-22 00:00:00,698566,D2
100097,2010-02-23 00:00:00,483713,D2
100098,2010-02-24 00:00:00,754671,D2
100099,2010-02-25 00:00:00,803363,D2
100100,2010-02-26 00:00:00,823814,D2
100101,2010-02-27 00:00:00,604704,L3
100102,2010-02-28 00:00:00,514360,D2
100103,2010-03-01 00:00:00,869875,D3
100104,2010-03-02 00:00:00,542220,L3
100105,2010-03-03 00:00:00,196315,D2
100106,2010-03-04 00:00:00,19433,D2
100107,2010-03-05 00:00:00,553478,L2
100108,2010-03-06 00:00:00,740467,L3
100109,2010-03-07 00:00:00,650893,L2
100110,2010-03-08 00:00:00,530121,L2
100111,2010-03-09 00:00:00,116178,D2
100112,2010-03-10 00:00:00,374181,D2
100113,2010-03-11 00:00:00,52329,D1
100114,2010-03-12 00:00:00,315528,D3
100115,2010-03-13 00:00:00,624414,D1
100116,2010-03-14 00:00:00,830426,L2
100117,2010-03-15 00:00:00,736831,L3
100118,2010-03-16 00:00:00,669657,L3
100119,2010-03-17 00:00:00,759744,D2
100120,2010-03-18 00:00:00,236926,L2
100121,2010-03-19 00:00:00,417117,L1
100122,2010-03-20 00:00:00,158192,D2
100123,2010-03-21 00:00:00,751387,D2
100124,2010-03-22 00:00:00,360309,D1
100125,2010-03-23 00:00:00,535147,D2
100126,2010-03-24 00:00:00,313599,D1
100127,2010-03-25 00:00:00,931465,D2
100128,2010-03-26 00:00:00,12468,L2
100129,2010-03-27 00:00:00,212280,D2
100130,2010-03-28 00:00:00,569658,D3
100131,2010-03-29 00:00:00,829356,D3
100132,2010-03-30 00:00:00,766709,D3
100133,2010-03-31 00:00:00,606925,D2
100134,2010-04-01 00:00:00,427961,D3
100135,2010-04-02 00:00:00,309998,L2
100136,2010-04-03 00:00:00,183044,D3
100137,2010-04-04 00:00:00,376886,D3
100138,2010-04-05 00:00:00,161116,D3
100139,2010-04-06 00:00:00,562687,L2
100140,2010-04-07 00:00:00,336397,L2
100141,2010-04-08 00:00:00,739878,D2
100142,2010-04-09 00:00:00,136518,L3
100143,2010-04-10 00:00:00,732169,L2
100144,2010-04-11 00:00:00,465023,L3
100145,2010-04-12 00:00:00,921125,D1
100146,2010-04-13 00:00:00,818254,L3
100147,2010-04-14 00:00:00,51606,L3
100148,2010-04-15 00:00:00,603723,D2
100149,2010-04-16 00:00:00,265643,D2
100150,2010-04-17 00:00:00,596988,L2
100151,2010-04-18 00:00:00,939813,L1
100152,2010-04-19 00:00:00,420459,D1
100153,2010-04-20 00:00:00,803890,L1
100154,2010-04-21 00:00:00,457063,L2
100155,2010-04-22 00:00:00,106622,D1
100156,2010-04-23 00:00:00,286206,L2
100157,2010-04-24 00:00:00,175792,D1
100158,2010-04-25 00:00:00,433188,L1
100159,2010-04-26 00:00:00,207482,L1
100160,2010-04-27 00:00:00,181687,L2
100161,2010-04-28 00:00:00,787124,L1
100162,2010-04-29 00:00:00,834100,D3
100163,2010-04-30 00:00:00,34890,L2
100164,2010-05-01 00:00:00,318861,L3
100165,2010-05-02 00:00:00,454364,D3
100166,2010-05-03 00:00:00,393266,L2
100167,2010-05-04 00:00:00,925184,D3
100168,2010-05-05 00:00:00,800026,D2
100161,2005-12-03 00:00:00,138715,D2
100162,2005-12-04 00:00:00,718317,L3
100163,2005-12-05 00:00:00,962943,D2
100164,2005-12-06 00:00:00,839343,L3
100165,2005-12-07 00:00:00,417758,L2
100166,2005-12-08 00:00:00,578151,D2
100167,2005-12-09 00:00:00,267432,D2
100168,2005-12-10 00:00:00,57467,D2
100169,2005-12-11 00:00:00,672211,D2
100170,2005-12-12 00:00:00,315962,L2
100171,2005-12-13 00:00:00,377643,D1
100172,2005-12-14 00:00:00,603981,D2
100173,2005-12-15 00:00:00,847872,L2
100174,2005-12-16 00:00:00,972188,D2
100175,2005-12-17 00:00:00,357394,D2
100176,2005-12-18 00:00:00,459431,L1
100177,2005-12-19 00:00:00,60754,D1
100178,2005-12-20 00:00:00,985736,D3
100179,2005-12-21 00:00:00,720467,L3
100180,2005-12-22 00:00:00,767941,D3
100181,2005-12-23 00:00:00,986851,D2
100182,2005-12-24 00:00:00,335417,D2
100183,2005-12-25 00:00:00,203791,L3
100184,2005-12-26 00:00:00,148291,L3
100185,2005-12-27 00:00:00,366613,D2
100186,2005-12-28 00:00:00,696725,D2
100187,2005-12-29 00:00:00,696383,D2
100188,2005-12-30 00:00:00,626024,L2
100189,2005-12-31 00:00:00,4548,D3
100190,2006-01-01 00:00:00,700712,L3
100191,2006-01-02 00:00:00,726539,L2
100192,2006-01-03 00:00:00,943102,L2
100193,2006-01-04 00:00:00,949344,L3
100194,2006-01-05 00:00:00,177754,D2
100195,2006-01-06 00:00:00,459392,L3
100196,2006-01-07 00:00:00,991781,D2
100197,2006-01-08 00:00:00,734373,D3
100198,2006-01-09 00:00:00,757069,L1
100199,2006-01-10 00:00:00,19247,L3
100200,2006-01-11 00:00:00,629027,D2
100001,2006-01-12 00:00:00,152859,L3
100002,2006-01-13 00:00:00,911299,L1
100003,2006-01-14 00:00:00,29238,D2
100004,2006-01-15 00:00:00,729388,L1
100005,2006-01-16 00:00:00,323341,D2
100006,2006-01-17 00:00:00,95483,D2
100007,2006-01-18 00:00:00,130419,L3
100008,2006-01-19 00:00:00,843422,D2
100009,2006-01-20 00:00:00,918101,L2
100010,2006-01-21 00:00:00,741186,D1
100011,2006-01-22 00:00:00,832579,L3
100012,2006-01-23 00:00:00,928761,L2
100013,2006-01-24 00:00:00,581258,D2
100014,2006-01-25 00:00:00,260317,D3
100015,2006-01-26 00:00:00,704634,L2
100016,2006-01-27 00:00:00,852061,D2
100017,2006-01-28 00:00:00,527933,L1
100018,2006-01-29 00:00:00,157289,D3
100019,2006-01-30 00:00:00,739882,D2
100020,2006-01-31 00:00:00,441225,D3
100021,2006-02-01 00:00:00,100101,D1
100022,2006-02-02 00:00:00,72011,D2
100023,2006-02-03 00:00:00,916991,L1
100024,2006-02-04 00:00:00,871240,L3
100025,2006-02-05 00:00:00,469981,L3
100026,2006-02-06 00:00:00,356511,D1
100027,2006-02-07 00:00:00,497125,D1
100028,2006-02-08 00:00:00,2523,D3
100029,2006-02-09 00:00:00,704699,D2
100030,2006-02-10 00:00:00,276081,D1
100031,2006-02-11 00:00:00,51699,D2
100032,2006-02-12 00:00:00,837789,L1
100033,2006-02-13 00:00:00,787925,D2
100034,2006-02-14 00:00:00,332428,L2
100035,2006-02-15 00:00:00,797248,D2
100036,2006-02-16 00:00:00,300788,D2
100037,2006-02-17 00:00:00,371490,D3
100038,2006-02-18 00:00:00,531368,L1
100039,2006-02-19 00:00:00,474941,D3
100040,2006-02-20 00:00:00,630581,D2
100041,2006-02-21 00:00:00,37692,D2
100042,2006-02-22 00:00:00,774220,D3
100043,2006-02-23 00:00:00,523919,D2
100044,2006-02-24 00:00:00,21358,D2
100045,2006-02-25 00:00:00,732373,D1
100046,2006-02-26 00:00:00,58143,D2
100047,2006-02-27 00:00:00,775619,L2
100048,2006-02-28 00:00:00,387055,D3
100049,2006-03-01 00:00:00,36020,D3
100050,2006-03-02 00:00:00,445935,D1
100051,2006-03-03 00:00:00,910033,D2
100052,2006-03-04 00:00:00,608815,D3
100053,2006-03-05 00:00:00,936719,L1
100054,2006-03-06 00:00:00,806046,D3
100055,2006-03-07 00:00:00,427085,D2
100056,2006-03-08 00:00:00,475220,L1
100057,2006-03-09 00:00:00,644634,L3
100058,2006-03-10 00:00:00,10541,D2
100059,2006-03-11 00:00:00,456366,D2
100060,2006-03-12 00:00:00,789253,L1
100061,2006-03-13 00:00:00,813872,L1
100062,2006-03-14 00:00:00,351896,L3
100063,2006-03-15 00:00:00,231876,L1
100064,2006-03-16 00:00:00,926567,D1
100065,2006-03-17 00:00:00,957121,L1
100066,2006-03-18 00:00:00,540750,L3
100067,2006-03-19 00:00:00,327930,D2
100068,2006-03-20 00:00:00,81010,L3
100069,2006-03-21 00:00:00,431649,D2
100070,2006-03-22 00:00:00,214099,L2
100071,2006-03-23 00:00:00,982270,L1
100072,2006-03-24 00:00:00,734757,L3
100073,2006-03-25 00:00:00,851940,L3
100074,2006-03-26 00:00:00,857581,L3
100075,2006-03-27 00:00:00,177577,D2
100076,2006-03-28 00:00:00,541191,L2
100077,2006-03-29 00:00:00,773067,D2
100078,2006-03-30 00:00:00,577370,D1
100079,2006-03-31 00:00:00,454288,L1
100080,2006-04-01 00:00:00,281636,D2
100081,2006-04-02 00:00:00,980339,D2
100082,2006-04-03 00:00:00,52779,L2
100083,2006-04-04 00:00:00,965584,D3
100084,2006-04-05 00:00:00,652239,D2
100085,2006-04-06 00:00:00,963207,D2
100086,2006-04-07 00:00:00,334824,D3
100087,2006-04-08 00:00:00,307150,L3
100088,2006-04-09 00:00:00,536384,L1
100089,2006-04-10 00:00:00,22944,D2
100090,2006-04-11 00:00:00,311644,D3
100091,2006-04-12 00:00:00,778118,D2
100092,2006-04-13 00:00:00,540457,D1
100093,2006-04-14 00:00:00,191813,L1
100094,2006-04-15 00:00:00,452569,D2
100095,2006-04-16 00:00:00,621243,L2
100096,2006-04-17 00:00:00,271443,D2
100097,2006-04-18 00:00:00,269173,D2
100098,2006-04-19 00:00:00,919220,L1
100099,2006-04-20 00:00:00,914678,D2
100100,2006-04-21 00:00:00,402327,L3
100101,2006-04-22 00:00:00,213430,L1
100102,2006-04-23 00:00:00,862303,D3
100103,2006-04-24 00:00:00,549701,D2
100104,2006-04-25 00:00:00,308910,D2
100105,2006-04-26 00:00:00,365451,L2
100106,2006-04-27 00:00:00,637218,D2
100107,2006-04-28 00:00:00,181099,D2
100108,2006-04-29 00:00:00,241538,D1
100109,2006-04-30 00:00:00,88050,D2
100110,2006-05-01 00:00:00,834510,L1
100111,2006-05-02 00:00:00,57474,D2
100112,2006-05-03 00:00:00,989516,D1
100113,2006-05-04 00:00:00,121317,L2
100114,2006-05-05 00:00:00,638790,D2
100115,2006-05-06 00:00:00,369976,D2
100116,2006-05-07 00:00:00,907405,D2
100117,2006-05-08 00:00:00,372092,D2
100118,2006-05-09 00:00:00,617761,L3
100119,2006-05-10 00:00:00,95838,D2
100120,2006-05-11 00:00:00,911111,L3
100121,2006-05-12 00:00:00,903599,D2
100122,2006-05-13 00:00:00,922967,L3
100123,2006-05-14 00:00:00,395048,D1
100124,2006-05-15 00:00:00,657717,D1
100125,2006-05-16 00:00:00,485859,D2
100126,2006-05-17 00:00:00,508611,D1
100127,2006-05-18 00:00:00,278771,D2
100128,2006-05-19 00:00:00,781989,D1
100129,2006-05-20 00:00:00,26161,D1
100130,2006-05-21 00:00:00,615432,L3
100131,2006-05-22 00:00:00,544652,L2
100132,2006-05-23 00:00:00,771014,L3
100133,2006-05-24 00:00:00,211096,D3
100134,2006-05-25 00:00:00,856770,D3
100135,2006-05-26 00:00:00,956523,D2
100136,2006-05-27 00:00:00,343233,L2
100137,2006-05-28 00:00:00,630255,L1
100138,2006-05-29 00:00:00,224945,D2
100139,2006-05-30 00:00:00,486213,L3
100140,2006-05-31 00:00:00,86273,D2
100141,2006-06-01 00:00:00,657038,D2
100142,2006-06-02 00:00:00,902824,L1
100143,2006-06-03 00:00:00,958780,D3
100144,2006-06-04 00:00:00,114574,D3
100145,2006-06-05 00:00:00,617251,D2
100146,2006-06-06 00:00:00,172743,D3
100147,2006-06-07 00:00:00,289288,L3
100148,2006-06-08 00:00:00,811166,D2
100149,2006-06-09 00:00:00,464809,L2
100150,2006-06-10 00:00:00,294752,D1
100151,2006-06-11 00:00:00,899374,D2
100152,2006-06-12 00:00:00,261858,D2
100153,2006-06-13 00:00:00,68050,L3
100154,2006-06-14 00:00:00,5302,D2
100155,2006-06-15 00:00:00,505024,D2
100156,2006-06-16 00:00:00,668583,D1
100157,2006-06-17 00:00:00,576677,D2
100158,2006-06-18 00:00:00,761150,D1
100159,2006-06-19 00:00:00,185035,D2
100160,2006-06-20 00:00:00,174523,L3
100161,2006-06-21 00:00:00,535508,L1
100162,2006-06-22 00:00:00,453686,D2
100163,2006-06-23 00:00:00,267433,L2
100164,2006-06-24 00:00:00,134937,L3
100165,2006-06-25 00:00:00,797184,L3
100166,2006-06-26 00:00:00,178339,D3
100167,2006-06-27 00:00:00,146391,D1
100168,2006-06-28 00:00:00,254202,D1
100169,2006-06-29 00:00:00,971707,D2
100170,2006-06-30 00:00:00,667278,L3
100171,2006-07-01 00:00:00,816379,L3
100172,2006-07-02 00:00:00,796817,D3
100173,2006-07-03 00:00:00,957551,D2
100174,2006-07-04 00:00:00,539092,D1
100175,2006-07-05 00:00:00,171212,L3
100176,2006-07-06 00:00:00,785109,D3
100177,2006-07-07 00:00:00,55962,D2
100178,2006-07-08 00:00:00,736100,L2
100179,2006-07-09 00:00:00,890652,D1
100180,2006-07-10 00:00:00,451828,D1
100181,2006-07-11 00:00:00,283317,L2
100182,2006-07-12 00:00:00,44278,D2
100183,2006-07-13 00:00:00,82883,L3
100184,2006-07-14 00:00:00,336182,L2
100185,2006-07-15 00:00:00,586652,D2
100186,2006-07-16 00:00:00,946712,L3
100187,2006-07-17 00:00:00,264513,D2
100188,2006-07-18 00:00:00,378898,D3
100189,2006-07-19 00:00:00,169731,D3
100190,2006-07-20 00:00:00,49772,D2
100191,2006-07-21 00:00:00,669752,L3
100192,2006-07-22 00:00:00,307036,D2
100193,2006-07-23 00:00:00,852016,L2
100194,2006-07-24 00:00:00,384979,L1
100195,2006-07-25 00:00:00,496368,D2
100196,2006-07-26 00:00:00,962401,L1
100197,2006-07-27 00:00:00,861836,D1
100198,2006-07-28 00:00:00,974969,D2
100199,2006-07-29 00:00:00,744011,D2
100200,2006-07-30 00:00:00,660980,D2
100001,2006-07-31 00:00:00,945171,D2
100002,2006-08-01 00:00:00,689588,D2
100003,2006-08-02 00:00:00,75023,D2
100004,2006-08-03 00:00:00,821686,D2
100005,2006-08-04 00:00:00,296745,D2
100006,2006-08-05 00:00:00,550892,D3
100007,2006-08-06 00:00:00,981304,D1
100008,2006-08-07 00:00:00,988916,D2
100009,2006-08-08 00:00:00,949767,L2
100010,2006-08-09 00:00:00,70055,D1
100011,2006-08-10 00:00:00,738798,L3
100012,2006-08-11 00:00:00,164654,L3
100013,2006-08-12 00:00:00,634339,L1
100014,2006-08-13 00:00:00,663414,D2
100015,2006-08-14 00:00:00,815063,D1
100016,2006-08-15 00:00:00,524983,D2
100017,2006-08-16 00:00:00,718925,L1
100018,2006-08-17 00:00:00,40561,D1
100019,2006-08-18 00:00:00,774280,D2
100020,2006-08-19 00:00:00,666593,L3
100021,2006-08-20 00:00:00,450558,L2
100022,2006-08-21 00:00:00,548477,D2
100023,2006-08-22 00:00:00,58031,L2
100024,2006-08-23 00:00:00,199913,D2
100025,2006-08-24 00:00:00,333647,D2
100026,2006-08-25 00:00:00,298079,D2
100027,2006-08-26 00:00:00,3349,D2
100028,2006-08-27 00:00:00,259352,L1
100029,2006-08-28 00:00:00,558393,L1
100030,2006-08-29 00:00:00,755932,L3
100031,2006-08-30 00:00:00,551670,L1
100032,2006-08-31 00:00:00,541248,D2
100033,2006-09-01 00:00:00,460870,D1
100034,2006-09-02 00:00:00,21428,L3
100035,2006-09-03 00:00:00,155156,D2
100036,2006-09-04 00:00:00,505780,L1
100037,2006-09-05 00:00:00,95045,D1
100038,2006-09-06 00:00:00,263573,L2
100039,2006-09-07 00:00:00,886673,L1
100058,2003-06-20 00:00:00,410201,D3
100059,2003-06-21 00:00:00,31760,D2
100060,2003-06-22 00:00:00,291790,D2
100061,2003-06-23 00:00:00,822763,L2
100062,2003-06-24 00:00:00,305674,D2
100063,2003-06-25 00:00:00,743828,D2
100064,2003-06-26 00:00:00,728402,D2
100065,2003-06-27 00:00:00,664561,D3
100066,2003-06-28 00:00:00,405012,L1
100067,2003-06-29 00:00:00,217277,L3
100068,2003-06-30 00:00:00,538873,D2
100069,2003-07-01 00:00:00,72584,D3
100070,2003-07-02 00:00:00,742420,D2
100071,2003-07-03 00:00:00,449206,L1
100072,2003-07-04 00:00:00,748826,D1
100073,2003-07-05 00:00:00,770564,L3
100074,2003-07-06 00:00:00,403430,D1
100075,2003-07-07 00:00:00,589473,L3
100076,2003-07-08 00:00:00,719027,D2
100077,2003-07-09 00:00:00,866542,L1
100078,2003-07-10 00:00:00,797323,D2
100079,2003-07-11 00:00:00,689308,D2
100080,2003-07-12 00:00:00,417727,L2
100081,2003-07-13 00:00:00,78446,D3
100082,2003-07-14 00:00:00,922963,D2
100083,2003-07-15 00:00:00,55362,L1
100084,2003-07-16 00:00:00,613222,L1
100085,2003-07-17 00:00:00,714756,D2
100086,2003-07-18 00:00:00,651201,L3
100087,2003-07-19 00:00:00,792178,L3
100088,2003-07-20 00:00:00,441038,D3
100089,2003-07-21 00:00:00,930481,D2
100090,2003-07-22 00:00:00,505827,L3
100091,2003-07-23 00:00:00,116967,D2
100092,2003-07-24 00:00:00,621451,L2
100093,2003-07-25 00:00:00,125969,L2
100094,2003-07-26 00:00:00,494000,D3
100095,2003-07-27 00:00:00,281130,D2
100096,2003-07-28 00:00:00,904383,D1
100097,2003-07-29 00:00:00,948699,D2
100098,2003-07-30 00:00:00,612184,D2
100099,2003-07-31 00:00:00,706244,L2
100100,2003-08-01 00:00:00,128628,D2
100101,2003-08-02 00:00:00,57759,D2
100102,2003-08-03 00:00:00,5560,L2
100103,2003-08-04 00:00:00,444004,D2
100104,2003-08-05 00:00:00,284306,L2
100105,2003-08-06 00:00:00,355886,L1
100106,2003-08-07 00:00:00,226,D3
100107,2003-08-08 00:00:00,680023,D3
100108,2003-08-09 00:00:00,364848,D2
100109,2003-08-10 00:00:00,363986,D1
100110,2003-08-11 00:00:00,554460,L1
100111,2003-08-12 00:00:00,686445,L3
100112,2003-08-13 00:00:00,171630,D1
100113,2003-08-14 00:00:00,564164,D2
100114,2003-08-15 00:00:00,231489,L3
100115,2003-08-16 00:00:00,650362,D2
100116,2003-08-17 00:00:00,284081,D2
100117,2003-08-18 00:00:00,36871,L2
100118,2003-08-19 00:00:00,842497,D2
100119,2003-08-20 00:00:00,758812,D3
100120,2003-08-21 00:00:00,738993,D3
100121,2003-08-22 00:00:00,951075,D2
100122,2003-08-23 00:00:00,280112,L3
100123,2003-08-24 00:00:00,232267,D1
100124,2003-08-25 00:00:00,437924,L1
100125,2003-08-26 00:00:00,67628,L2
100126,2003-08-27 00:00:00,466637,D2
100127,2003-08-28 00:00:00,641050,L2
100128,2003-08-29 00:00:00,608641,D3
100129,2003-08-30 00:00:00,493401,L1
100130,2003-08-31 00:00:00,81547,D2
100131,2003-09-01 00:00:00,481607,L2
100132,2003-09-02 00:00:00,545526,D3
100133,2003-09-03 00:00:00,941863,D2
100134,2003-09-04 00:00:00,760821,D2
100135,2003-09-05 00:00:00,518911,L3
100136,2003-09-06 00:00:00,623285,D2
100137,2003-09-07 00:00:00,615060,D1
100138,2003-09-08 00:00:00,441190,D2
100139,2003-09-09 00:00:00,797483,D2
100140,2003-09-10 00:00:00,229499,D2
100141,2003-09-11 00:00:00,506621,D2
